"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"39","LQ","0.5","fc.LQ_rm.0.5",0.550773333333333,0.538,0.146811394443181,0.147632125332092,0.422949488141263,0.149336407587727,-0.08175,0.431279008686179,0.258377766311203,0.228780660576845,0.00694444444444444,0.0138888888888889,10
"40","LQ","0.5","fc.LQ_rm.0.5",0.526878518518519,0.44,0.194454660735934,0.104688107931441,0.39228316554846,0.184768491628464,-0.35775,0.605444396015577,0.202177215915606,0.081334752017653,0.0270897832817337,0.0372483263638265,8
"41","LQ","0.5","fc.LQ_rm.0.5",0.565514814814815,0.838,0.0976832974576675,0.0822737014615487,0.674370118779808,0.0909428567273386,0.36275,0.342070533662284,0,0,0,0,9
"42","LQ","0.5","fc.LQ_rm.0.5",0.605921851851852,0.863,0.311734152995706,0.0670836261585878,0.300727820192558,0.0764966249773073,-0.4575,0.229662796290562,0.331391182203876,0.20961498066914,0.0425194931773879,0.0446917227999362,9
"43","LQ","0.5","fc.LQ_rm.0.5",0.544789259259259,0.811,0.142361403740393,0.0982510848536904,0.565943117610585,0.186029045756536,0.30625,0.697413017276468,0.159356725146199,0.301424975464761,0.0138888888888889,0.0277777777777778,6
"44","LQ","0.5","fc.LQ_rm.0.5",0.586324814814815,0.822,0.105968379457503,0.0748598605933883,0.515187458305989,0.130629335956485,-0.096,0.358564731487449,0.0752923976608187,0.104784894661926,0.0131578947368421,0.0263157894736842,7
"45","LQ","0.5","fc.LQ_rm.0.5",0.573381481481481,0.737,0.218107569016953,0.0424713699879383,0.802408186798647,0.0398444176650903,0.793,0.08761658899242,0.052509746588694,0.0372934402168956,0,0,7
"46","LQ","0.5","fc.LQ_rm.0.5",0.596521851851852,0.957,0.130792496269662,0.070512925190005,0.734982975433752,0.0721875677839634,0.58625,0.190753549551946,0.0417956656346749,0.0484102036257334,0.00657894736842105,0.0131578947368421,7
"47","LQ","0.5","fc.LQ_rm.0.5",0.557231851851852,0.696,0.230797102487296,0.0439028965337581,0.799832437805657,0.0406841975914719,0.8045,0.0658204628769301,0.0224171539961014,0.0266565191640884,0,0,8
"48","LQ","0.5","fc.LQ_rm.0.5",0.56284037037037,0.921,0.13124998116613,0.0515042637190983,0.705173473186692,0.0674260708677031,0.67925,0.270912501249635,0.0687134502923977,0.0534642812939668,0.00925925925925926,0.0185185185185185,8
"49","LQ","0.5","fc.LQ_rm.0.5",0.579125925925926,0.758,0.277224627010453,0.0848167002176084,0.31085758212214,0.0737893252292939,-0.7885,0.216637177480382,0.307368707717005,0.159038460106371,0.117131062951496,0.05268682184446,8
"50","LQ","0.5","fc.LQ_rm.0.5",0.577202592592593,0.957,0.250529887143695,0.15630879513697,0.333854366907926,0.157290143896265,-0.5425,0.304173744209895,0.261265909872721,0.202234253049014,0.0738304093567251,0.0903243777259853,8
"51","LQ","0.5","fc.LQ_rm.0.5",0.548831481481482,0.611,0.169424413848925,0.141477449338323,0.426970444782616,0.180744762260224,-0.36175,0.508416086160407,0.218918415319344,0.164538523779586,0.0131578947368421,0.0263157894736842,7
"52","LQ","0.5","fc.LQ_rm.0.5",0.58089037037037,0.625,0.0945788425179318,0.0120118035306761,0.497836314555412,0.0180389895822434,0.05625,0.054119466614765,0.181988877422314,0.0659010969054216,0,0,10
"53","LQ","0.5","fc.LQ_rm.0.5",0.57212,0.787,0.106867246232567,0.0823035401483804,0.481481513369365,0.0909648370779,-0.30375,0.488625538287416,0.152168615984405,0.109769535356548,0,0,8
"54","LQ","0.5","fc.LQ_rm.0.5",0.572611481481481,0.939,0.0968839205547827,0.113326153151228,0.535849919502643,0.158947158990742,0.32025,0.536020133328342,0.175288097695218,0.243560076295421,0,0,6
"55","LQ","0.5","fc.LQ_rm.0.5",0.56079,0.37,0.146465568891229,0.133361065698396,0.493192015132203,0.205828509727369,0.004,0.633345613916025,0.160575048732943,0.296972415842978,0.00657894736842105,0.0131578947368421,8
"56","LQ","0.5","fc.LQ_rm.0.5",0.566106296296296,0.899,0.0750005883416844,0.0362939692686973,0.621763731213818,0.0752659991452141,0.7385,0.185444511017896,0.0509689255819287,0.0403471118489756,0.00657894736842105,0.0131578947368421,7
"57","LQ","0.5","fc.LQ_rm.0.5",0.55081,0.952,0.134554401182083,0.0601765341768567,0.494428037337162,0.142365959289969,0.1315,0.390386560561025,0.130668787983029,0.117813143538641,0,0,7
"58","LQ","0.5","fc.LQ_rm.0.5",0.548191111111111,0.814,0.148169623226072,0.106502640575872,0.417115840278832,0.118197693195629,-0.26375,0.377704800957926,0.241206570347437,0.153033407633495,0.00925925925925926,0.0185185185185185,8
"59","LQ","0.5","fc.LQ_rm.0.5",0.578014074074074,0.83,0.088645638388487,0.0673694112982751,0.679932679875091,0.0548903652997817,0.699,0.186451065966382,0.0644493177387914,0.0657520108483651,0.00694444444444444,0.0138888888888889,8
"60","LQ","0.5","fc.LQ_rm.0.5",0.559765555555556,0.462,0.0766655226515544,0.0486290756107632,0.62162371710757,0.0998022318308106,0.38,0.544827189727777,0.00657894736842105,0.0131578947368421,0,0,7
"61","LQ","0.5","fc.LQ_rm.0.5",0.580115925925926,0.768,0.130042338612671,0.0992020667940898,0.713127483595244,0.108967097493736,0.55525,0.343153391357276,0,0,0,0,8
"62","LQ","0.5","fc.LQ_rm.0.5",0.546754074074074,0.788,0.144497643056691,0.120265842717198,0.420957029359869,0.134937642354341,-0.271,0.547748117294802,0.191126304322899,0.156884574103242,0.0277777777777778,0.0555555555555556,8
"63","LQ","0.5","fc.LQ_rm.0.5",0.54486037037037,0.916,0.216787936990052,0.127903943841385,0.339894318061088,0.119572740853357,-0.41325,0.406052849598013,0.25718094255246,0.168810107025242,0.0139318885448916,0.0161367345419111,6
"64","LQ","0.5","fc.LQ_rm.0.5",0.576291481481481,0.853,0.109028181307104,0.0864112635519696,0.47940628442891,0.0756515894130533,0.11325,0.450143217950317,0.10865296410962,0.0869680571582057,0,0,9
"65","LQ","0.5","fc.LQ_rm.0.5",0.559735185185185,0.777,0.183964646004995,0.0899268652731378,0.629855094356433,0.239475416081327,0.315,0.749491827840704,0.0899122807017544,0.162754169432276,0.00694444444444444,0.0138888888888889,7
"66","LQ","0.5","fc.LQ_rm.0.5",0.563255925925926,0.884,0.083663365343753,0.0736215808489593,0.530342045463336,0.103596053666021,0.02625,0.334855565878783,0.0802875243664717,0.0822219501352811,0,0,8
"67","LQ","0.5","fc.LQ_rm.0.5",0.581011481481482,0.847,0.0819053387212947,0.0436862818184645,0.613936876391733,0.0909316770017065,0.26675,0.174433129498575,0.0779727095516569,0.0986670622599904,0.00694444444444444,0.0138888888888889,9
"68","LQ","0.5","fc.LQ_rm.0.5",0.566041851851852,0.943,0.164543213135107,0.0556537245934958,0.736720008234902,0.053320213254871,0.75525,0.114654190212715,0.0444329778695104,0.0154243548135159,0,0,7
