"","fc","rm","tune.args","auc.train","cbi.train","auc.diff.avg","auc.diff.sd","auc.val.avg","auc.val.sd","cbi.val.avg","cbi.val.sd","or.10p.avg","or.10p.sd","or.mtp.avg","or.mtp.sd","ncoef"
"23","Q","0.5","fc.Q_rm.0.5",0.549507486631016,0.774,0.178367132820603,0.075254521984703,0.382127285935655,0.0782193281063519,-0.6605,0.297615523788663,0.214777246321037,0.0640683940583301,0.0264010299265124,0.0268945634182866,6
"24","Q","0.5","fc.Q_rm.0.5",0.543344919786096,0.533,0.170152876146016,0.0949352694047201,0.400940993062978,0.128783640166205,-0.3665,0.502289757012822,0.371412666996536,0.132346633013397,0.0397080653142009,0.0395727654951837,6
"25","Q","0.5","fc.Q_rm.0.5",0.540739572192513,0.272,0.18116494362438,0.040464221542317,0.735888898968738,0.0499931704331454,0.74975,0.0715698959060302,0.0382236516575953,0.0504528806857005,0,0,4
"26","Q","0.5","fc.Q_rm.0.5",0.550047058823529,0.78,0.0933523699092839,0.0654209150913975,0.464286366560603,0.0612293878197399,-0.1375,0.486748052555597,0.293309142888559,0.0729098690156878,0.0506464529844045,0.0592907888086339,5
"27","Q","0.5","fc.Q_rm.0.5",0.54589679144385,0.583,0.0620041168517209,0.0392021485247939,0.541746532068789,0.0744010123055126,-0.10275,0.334865520271447,0.163849029633295,0.0952115662637096,0.0315254641083439,0.00981091967666227,5
"28","Q","0.5","fc.Q_rm.0.5",0.527155080213904,0.477,0.112227841937381,0.0713590002104695,0.643123102613371,0.0681574573378503,0.71325,0.111914774121501,0.0385237414554584,0.0134667253165854,0.00581395348837209,0.0116279069767442,5
"29","Q","0.5","fc.Q_rm.0.5",0.549695721925134,0.708,0.232619335686298,0.102701732026059,0.315268225949522,0.0984768069430787,-0.5445,0.398114305193873,0.292014862462661,0.12609575277535,0.0327097879670863,0.0302295918066905,5
"30","Q","0.5","fc.Q_rm.0.5",0.544557219251337,0.299,0.124283286030725,0.058368913406818,0.424462321676773,0.0701366425721611,-0.226,0.392573559985896,0.197548426704785,0.116629758684027,0.0104435831180017,0.0122133082794894,5
"31","Q","0.5","fc.Q_rm.0.5",0.556868983957219,0.357,0.0847137549144481,0.040555053546429,0.479193688104852,0.0273862102784622,-0.4955,0.168863850483163,0.149057580589001,0.0600844354647749,0,0,6
"32","Q","0.5","fc.Q_rm.0.5",0.5370935828877,0.703,0.158873258097946,0.00875496487894503,0.705072654848845,0.0196036880983626,0.80375,0.0699064851545739,0.0104435831180017,0.0122133082794894,0,0,6
"33","Q","0.5","fc.Q_rm.0.5",0.537893582887701,0.618,0.106441534016389,0.0985371094409776,0.601516165477654,0.148710265247902,0.1925,0.773917523598822,0.0972268037458537,0.0919105612809025,0.0198975571315997,0.0230858188735859,6
"34","Q","0.5","fc.Q_rm.0.5",0.555233155080214,0.58,0.114786273699649,0.0753820296789639,0.585092284441955,0.150650474465855,0.30575,0.748870872269267,0.0683677863910422,0.0960313802572107,0.0104435831180017,0.0122133082794894,5
"35","Q","0.5","fc.Q_rm.0.5",0.53456256684492,0.496,0.109988572907985,0.0294444304909026,0.530719551052426,0.115088823975266,0.33125,0.437307957851215,0.168952846958785,0.0947296198497599,0.0262063151721737,0.0203362021192854,6
"36","Q","0.5","fc.Q_rm.0.5",0.52477807486631,0.363,0.109153210238616,0.0460705639499906,0.5749629563877,0.1217691420881,0.38625,0.671531768918394,0.078426521523998,0.057972429796962,0.00581395348837209,0.0116279069767442,4
"37","Q","0.5","fc.Q_rm.0.5",0.546526203208556,0.778,0.154938240411359,0.0782657517394549,0.401023618496027,0.077400759420217,-0.49625,0.497280856257307,0.363619495299357,0.161761032058202,0.0596056224458006,0.0218658417164698,6
"38","Q","0.5","fc.Q_rm.0.5",0.513677005347594,0.476,0.0713301637243131,0.0651793898324669,0.570470201643401,0.0848715699508635,0.12875,0.475462844675235,0.143543716898492,0.0349055975550484,0.0322149834148844,0.0284563301178946,6
"39","Q","0.5","fc.Q_rm.0.5",0.553824598930481,0.466,0.0911112687417244,0.0484641058524563,0.506706854598042,0.0885586131117699,0.13875,0.558476722881088,0.197438470137629,0.152465061664,0.0336993970714901,0.055740948868178,6
"40","Q","0.5","fc.Q_rm.0.5",0.548911229946524,0.905,0.117194803007312,0.0788614207708049,0.567706176947572,0.152102992342259,0.23325,0.685660934184431,0.114664082687339,0.183800004425386,0.0138888888888889,0.0277777777777778,6
"41","Q","0.5","fc.Q_rm.0.5",0.530682887700535,0.749,0.101992230160512,0.05393306164438,0.640077509466055,0.0622187307642483,0.677,0.103862088046281,0.0549759928161709,0.054825221912695,0.0116279069767442,0.0232558139534884,6
"42","Q","0.5","fc.Q_rm.0.5",0.559857219251337,0.16,0.120480247307496,0.072573279213908,0.459564728493097,0.103750370173358,-0.217,0.659742879208762,0.165418201477083,0.119874876617754,0.0150732127476314,0.0182917834466798,6
"43","Q","0.5","fc.Q_rm.0.5",0.553655614973262,0.628,0.0812398542330424,0.0230305690450779,0.559706804625291,0.106605636316509,0.2975,0.729447507821273,0.0835486649440138,0.0722488095624833,0.0162575366063738,0.0219775421180155,6
"44","Q","0.5","fc.Q_rm.0.5",0.524020855614973,0.565,0.13064613115303,0.0787056456526656,0.598382069755022,0.138772873244344,0.27925,0.675890215444293,0.114879414298019,0.134346391074384,0.00462962962962963,0.00925925925925926,6
"45","Q","0.5","fc.Q_rm.0.5",0.544922994652406,0.872,0.0836602765967955,0.097206787037562,0.465444326687075,0.0948223091153557,-0.20525,0.423721901723288,0.205041508604101,0.143996794162903,0.0640405373210915,0.0406392085839366,6
"46","Q","0.5","fc.Q_rm.0.5",0.545251871657754,0.485,0.264113138939982,0.0858078445273443,0.292277173316167,0.0838413483010734,-0.76325,0.0811598217510774,0.365124525812304,0.0289150362810674,0.07250261146847,0.0998174344526916,4
"47","Q","0.5","fc.Q_rm.0.5",0.577244919786096,0.97,0.0839532990589304,0.0382513012199233,0.663367626256815,0.0394961269244396,0.4105,0.365663324202287,0.132410614473949,0.0186298812651376,0.0257115106199718,0.0189650730520495,6
"48","Q","0.5","fc.Q_rm.0.5",0.548016577540107,0.489,0.07361684723096,0.0195703592803379,0.625782552182701,0.0321938019793537,0.5345,0.229490014307086,0.063935162277567,0.0634308046931113,0.0116279069767442,0.0232558139534884,6
"49","Q","0.5","fc.Q_rm.0.5",0.544712834224599,0.624,0.104587107770141,0.0552374264245341,0.52494015007155,0.125033937620416,0.21175,0.530534557466963,0.161654479813807,0.1254762760215,0.00925925925925926,0.0185185185185185,3
"50","Q","0.5","fc.Q_rm.0.5",0.54588128342246,0.322,0.136244161702223,0.0862520286113967,0.661253840524599,0.113608136035211,0.6385,0.287056904927693,0.0891701944398629,0.114136567824697,0,0,6
"51","Q","0.5","fc.Q_rm.0.5",0.520754010695187,0.366,0.0777797235111688,0.0864794519146369,0.502013993481103,0.116753173835794,0.0985,0.612195230298309,0.199099272454047,0.133610517051844,0.0337864460204886,0.0440381144395268,6
"52","Q","0.5","fc.Q_rm.0.5",0.554646524064171,0.775,0.167006684763523,0.0343367961084458,0.722516932442852,0.0285881612817415,0.77325,0.0314788288642806,0.0268958344787142,0.0217830019004305,0.00581395348837209,0.0116279069767442,6
"53","Q","0.5","fc.Q_rm.0.5",0.530400534759358,0.634,0.116415998170816,0.0401600049303219,0.454729279665367,0.100062635319776,-0.397,0.462173848964507,0.229550369270805,0.104294195300278,0.0152679275019701,0.0201764813023261,6
"54","Q","0.5","fc.Q_rm.0.5",0.533877005347594,0.574,0.150648448955018,0.0562067117002401,0.690782478266083,0.0657809527194766,0.7595,0.0987606534337773,0.0574316894826543,0.0527671691164368,0,0,6
"55","Q","0.5","fc.Q_rm.0.5",0.546245989304813,0.553,0.074566151844965,0.0617374148053623,0.604625067675477,0.0950071021506328,0.36175,0.247179253444405,0.114581615261972,0.0468496295103257,0,0,6
"56","Q","0.5","fc.Q_rm.0.5",0.520198930481283,0.56,0.0652532528762711,0.0531176740891085,0.531573034186013,0.0802883381115697,0.30875,0.603783832730446,0.122869591511353,0.135326139316117,0.0208871662360034,0.0244266165589789,6
"57","Q","0.5","fc.Q_rm.0.5",0.526766310160428,0.325,0.0599057422275982,0.0589364760999583,0.476685638398117,0.0634220695587263,-0.10275,0.459628382500472,0.183144116407352,0.108074047276437,0.0243324720068906,0.034926229669148,6
"58","Q","0.5","fc.Q_rm.0.5",0.538261497326203,0.425,0.117906419490757,0.0810145920187578,0.430063237709721,0.0697108362019713,-0.11175,0.412691470713898,0.259694504004252,0.105556930401403,0.0447248336906922,0.048167973712641,6
"59","Q","0.5","fc.Q_rm.0.5",0.549205882352941,0.632,0.132558580730506,0.0794350401158928,0.685818589610726,0.0747417099393049,0.63225,0.304828230319962,0.0521125405464841,0.0436051293499283,0.0106382978723404,0.0212765957446809,6
"60","Q","0.5","fc.Q_rm.0.5",0.544817112299465,0.761,0.054328928581028,0.0394218930761858,0.546665495914036,0.0747147011956789,0.4165,0.463856658893672,0.118908864331922,0.0827326194193034,0.0157627320541719,0.0106865499577128,6
"61","Q","0.5","fc.Q_rm.0.5",0.552080748663102,0.359,0.0776786486781423,0.0489339904035018,0.540999058993459,0.0945120648891256,0.15875,0.357437523678381,0.146107079370315,0.0625040182546198,0.0425531914893617,0.0851063829787234,6
"62","Q","0.5","fc.Q_rm.0.5",0.554355080213904,0.766,0.187788737631493,0.0587645159802571,0.380211295523561,0.0577214388986912,-0.6135,0.177659787233915,0.315272967177965,0.0802938021537606,0.0268958344787142,0.0106744515878483,6
"63","Q","0.5","fc.Q_rm.0.5",0.556045989304813,0.831,0.0439235913333158,0.0475251906990449,0.512037573440113,0.0471812762719656,0.269,0.211500985025287,0.0958660912272985,0.0535991744738554,0.0162575366063738,0.0219775421180155,6
"64","Q","0.5","fc.Q_rm.0.5",0.562447058823529,0.738,0.11812815109504,0.0619497267405705,0.68443783342213,0.0635900080759536,0.529,0.257597877838049,0.0793084648230616,0.0221646257894653,0.0174418604651163,0.0222657466920079,6
"65","Q","0.5","fc.Q_rm.0.5",0.531473796791444,0.283,0.0651260989729181,0.0324101170973548,0.481824256597449,0.0233873939693263,-0.0435,0.110663152554648,0.127091465537779,0.0242156161748148,0.0210818809903421,0.0174810344118654,4
"66","Q","0.5","fc.Q_rm.0.5",0.573075935828877,0.892,0.0324654219680368,0.0380745368232564,0.555968936891487,0.039760489346258,0.344,0.287649091776769,0.159995968259204,0.0401829994171961,0.0159574468085106,0.0319148936170213,5
"67","Q","0.5","fc.Q_rm.0.5",0.555367379679144,0.759,0.0686676461872986,0.0501870618749905,0.617692198091276,0.0726553244187617,0.792,0.0714796008196278,0.0700492055638023,0.0398480711576236,0,0,6
"68","Q","0.5","fc.Q_rm.0.5",0.54011550802139,0.779,0.165971769415607,0.050056397741498,0.611975923073252,0.188502684780231,0.4465,0.383347101202031,0.127368647717485,0.22480135447433,0.0231481481481481,0.0462962962962963,6
"69","Q","0.5","fc.Q_rm.0.5",0.532346524064171,0.275,0.139132354761112,0.101278526481216,0.461254321723743,0.171417868590464,-0.25575,0.603516017462116,0.210532464676453,0.14206117797947,0.0192080378250591,0.0262254228514584,5
